subject,clip,emotion,aus,n_frame,lebar,tinggi,bright_mean,bright_std,contrast_mean,energi_max,energi_mean,gerak_sesaat,border_max,center_max,end_over_peak,e_argmax_raw,e_argmax_nolight,e_argmax_center,e_argmax_center_nolight,e_cross80,e_cross90,e_cross95
sub20,EP07_04,others,4,56,0,0,99.91526794433594,0.08498197793960571,32.732154846191406,0.8798828125,0.5813860297203064,0.4280717372894287,0.7879464030265808,1.078125,1.0,1.0,1.0,0.9818181818181818,1.0,0.7454545454545455,0.8909090909090909,0.9636363636363636
sub20,EP10_02,others,14,86,0,0,97.4393081665039,0.1093161329627037,32.45310592651367,1.4462890625,0.8969272375106812,0.4242532253265381,1.2388392686843872,1.83984375,1.0,1.0,1.0,1.0,1.0,0.7411764705882353,0.9058823529411765,0.9882352941176471
sub20,EP12_01,others,14,66,0,0,95.00444030761719,0.1244380995631218,31.089651107788086,1.6005859375,1.2194010019302368,0.43185096979141235,0.8370535969734192,2.296875,0.992068350315094,0.9846153846153847,0.9846153846153847,0.9538461538461539,0.9846153846153847,0.16923076923076924,0.8,0.8769230769230769
sub20,EP13_02,others,4,51,0,0,93.72028350830078,0.25559601187705994,31.8243408203125,1.193359375,0.8621131777763367,0.4235546886920929,1.1651785373687744,1.0390625,0.950900137424469,0.86,0.92,0.84,0.98,0.5,0.62,0.76
sub20,EP15_03f,others,4,96,0,0,95.91968536376953,0.14933398365974426,31.83441162109375,2.9375,1.958099365234375,0.433552622795105,2.0379464626312256,4.06640625,0.9960106611251831,0.9789473684210527,0.9789473684210527,0.9894736842105263,0.9894736842105263,0.49473684210526314,0.8526315789473684,0.9157894736842105
sub20,EP16_01,others,4,41,0,0,94.76864624023438,0.2504523992538452,30.8959903717041,1.548828125,1.014577031135559,0.435791015625,1.3415178060531616,1.265625,1.0,1.0,0.975,1.0,0.975,0.675,0.825,0.95
sub20,EP16_04,others,14,41,0,0,94.12113952636719,0.11978063732385635,30.883840560913086,0.9091796875,0.7453553676605225,0.41752928495407104,0.6584821343421936,1.12109375,0.8421052694320679,0.525,0.675,0.65,0.675,0.3,0.425,0.5
sub20,EP18_03,others,4,79,0,0,94.01422882080078,0.1923312246799469,31.34607696533203,1.5439453125,1.1309335231781006,0.42869842052459717,1.3125,1.63671875,0.84566730260849,0.6025641025641025,0.6025641025641025,0.6538461538461539,0.6538461538461539,0.46153846153846156,0.5128205128205128,0.5512820512820513
sub21,EP01_07,others,4,31,0,0,103.18762969970703,0.0496390201151371,28.485572814941406,1.6259765625,1.268113613128662,0.4561523497104645,1.1361607313156128,2.0703125,1.0,1.0,1.0,1.0,1.0,0.36666666666666664,0.5666666666666667,0.6333333333333333
sub21,EP05_02,repression,12+14+17,96,0,0,107.13925170898438,0.07005524635314941,32.133296966552734,1.57421875,1.3082376718521118,0.44460320472717285,1.140625,2.0859375,0.8728287816047668,0.5789473684210527,0.5789473684210527,0.4421052631578947,0.4105263157894737,0.23157894736842105,0.2736842105263158,0.3368421052631579
sub22,EP01_12,repression,15+17,97,0,0,100.6771469116211,0.3087356686592102,30.620485305786133,3.1904296875,2.1770195960998535,0.45037841796875,2.5245535373687744,3.17578125,0.6366697549819946,0.5520833333333334,0.5520833333333334,0.5520833333333334,0.4895833333333333,0.3854166666666667,0.4479166666666667,0.4791666666666667
sub22,EP13_08,repression,15+17,106,0,0,100.29492950439453,0.38023409247398376,30.781173706054688,3.12109375,2.14111328125,0.4520740211009979,2.5223214626312256,3.15234375,0.6323529481887817,0.4857142857142857,0.5238095238095238,0.45714285714285713,0.45714285714285713,0.34285714285714286,0.3904761904761905,0.41904761904761906
sub23,EP02_01,happiness,6+12+17,95,0,0,103.48979949951172,0.4780167043209076,25.604965209960938,7.26171875,4.451870918273926,0.5251620411872864,6.654017925262451,7.72265625,1.0,1.0,1.0,1.0,1.0,0.5319148936170213,0.6170212765957447,0.8723404255319149
sub23,EP03_14f,disgust,4+R10,61,0,0,102.73685455322266,0.22618573904037476,26.2268123626709,3.4013671875,1.9369556903839111,0.5034830570220947,2.4910714626312256,3.3125,0.28136664628982544,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.48333333333333334,0.5333333333333333,0.5666666666666667
sub23,EP04_03f,repression,14+15,100,0,0,103.2985610961914,0.10250398516654968,26.721824645996094,4.5234375,2.6401660442352295,0.4809027910232544,3.638392925262451,5.91796875,0.9961140155792236,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.7676767676767676,0.8585858585858586,0.9191919191919192
sub23,EP05_24f,repression,4+15+17,66,0,0,107.41675567626953,0.22833718359470367,26.546310424804688,5.05859375,3.419862747192383,0.5239633321762085,3.877232074737549,3.3671875,0.541891872882843,0.5384615384615384,0.5692307692307692,0.676923076923077,0.676923076923077,0.4,0.4461538461538462,0.47692307692307695
sub23,EP05_25f,disgust,4+7+10,81,0,0,106.36091613769531,0.11988154798746109,26.50843620300293,1.953125,1.434654712677002,0.4904541075229645,1.6428571939468384,1.8359375,0.503000020980835,0.425,0.425,0.4625,0.5,0.175,0.225,0.25
sub23,EP07_01,others,4,61,0,0,111.18437957763672,0.08679964393377304,26.948158264160156,2.302734375,1.6634061336517334,0.5068684816360474,1.9933035373687744,2.515625,0.9889736771583557,0.9666666666666667,0.9666666666666667,1.0,1.0,0.43333333333333335,0.7,0.8166666666666667
sub23,EP12_02f,disgust,4+7+10,85,0,0,104.80855560302734,0.10872522741556168,27.50323486328125,2.2099609375,1.6081571578979492,0.4829450249671936,1.7834821939468384,1.99609375,0.4723818004131317,0.4642857142857143,0.4642857142857143,0.47619047619047616,0.5,0.20238095238095238,0.2619047619047619,0.2976190476190476
sub23,EP12_03,disgust,4+10,76,0,0,107.84332275390625,0.23885320127010345,25.64032554626465,2.6005859375,1.6294587850570679,0.5123567581176758,1.9821428060531616,2.515625,0.559894859790802,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3466666666666667,0.38666666666666666,0.4266666666666667
sub23,EP13_03,others,4,56,0,0,104.66048431396484,0.06063717603683472,25.929685592651367,2.13671875,1.2076066732406616,0.486328125,1.7455357313156128,2.49609375,1.0,1.0,1.0,1.0,1.0,0.7818181818181819,0.9272727272727272,0.9636363636363636
sub23,EP13_04,repression,17,66,0,0,104.2649917602539,0.16140523552894592,25.315622329711914,3.802734375,2.3728840351104736,0.5157451629638672,3.2700893878936768,4.25,0.9938367009162903,0.9692307692307692,0.9846153846153847,0.9692307692307692,0.9692307692307692,0.7076923076923077,0.8153846153846154,0.8923076923076924
sub23,EP13_07f,others,4,71,0,0,105.76593780517578,0.14142467081546783,26.568634033203125,1.1201171875,0.9085057377815247,0.4795340299606323,1.0959821939468384,1.375,1.0,1.0,1.0,1.0,1.0,0.2714285714285714,0.3142857142857143,0.9285714285714286
sub23,EP17_01,others,4,66,0,0,110.06629943847656,0.09237214922904968,26.11008644104004,1.46484375,1.129927158355713,0.4935847222805023,1.4441964626312256,0.88671875,0.7753333449363708,0.6,0.6,0.6,0.6,0.35384615384615387,0.4153846153846154,0.5076923076923077
sub24,EP01_08,disgust,L7+L10,99,0,0,106.1488037109375,0.31041833758354187,24.202116012573242,2.0439453125,1.521878957748413,0.46515265107154846,1.3973214626312256,3.13671875,0.7410415410995483,0.30612244897959184,0.2755102040816326,0.30612244897959184,0.30612244897959184,0.21428571428571427,0.23469387755102042,0.25510204081632654
sub24,EP02_02f,disgust,4+7,36,0,0,101.54261779785156,0.06952790170907974,23.710538864135742,0.8828125,0.6610514521598816,0.4555245637893677,0.8303571343421936,1.04296875,1.0,1.0,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.45714285714285713,0.8857142857142857,0.9714285714285714
sub24,EP08_02,others,4,61,0,0,105.57598114013672,0.10068199783563614,24.143617630004883,1.0380859375,0.711866021156311,0.46072590351104736,1.0558035373687744,0.8515625,1.0,1.0,1.0,0.6833333333333333,0.5333333333333333,0.6666666666666666,0.8166666666666667,0.9166666666666666
sub24,EP10_01f,others,4,24,0,0,102.82621002197266,0.03997398540377617,23.814523696899414,0.7255859375,0.6112874150276184,0.4635699689388275,0.765625,0.72265625,0.9771198034286499,0.782608695652174,0.6956521739130435,1.0,1.0,0.30434782608695654,0.43478260869565216,0.4782608695652174
sub24,EP10_02,others,4,36,0,0,103.197021484375,0.044970426708459854,23.208702087402344,1.3515625,0.9904242753982544,0.47396764159202576,1.3549107313156128,0.96484375,0.6235548853874207,0.5142857142857142,0.5142857142857142,0.8,0.8,0.3142857142857143,0.4,0.42857142857142855
sub24,EP12_01,others,L6+L7,41,0,0,102.9158706665039,0.12605631351470947,25.29497528076172,1.4404296875,1.1192835569381714,0.45710450410842896,1.3392857313156128,2.06640625,0.9986440539360046,0.975,1.0,0.95,0.95,0.35,0.425,0.525
sub24,EP18_03,surprise,L1+L2,36,0,0,106.06523895263672,0.09013807028532028,23.788543701171875,1.330078125,1.0665419101715088,0.48431921005249023,1.5669642686843872,0.76171875,0.7283406853675842,0.4857142857142857,0.4857142857142857,0.6,0.6,0.2571428571428571,0.34285714285714286,0.37142857142857144
sub25,EP03_01,others,24,61,0,0,82.8978271484375,0.07832728326320648,33.93061065673828,0.6455078125,0.5389504432678223,0.36316731572151184,0.4799107015132904,0.97265625,0.97579425573349,0.4166666666666667,0.9833333333333333,0.38333333333333336,0.38333333333333336,0.23333333333333334,0.26666666666666666,0.3333333333333333
sub25,EP03_02,others,24,84,0,0,84.72977447509766,0.13030201196670532,32.17991256713867,0.7529296875,0.603817880153656,0.3825654089450836,0.6919642686843872,0.890625,0.8858625292778015,0.891566265060241,0.891566265060241,0.6265060240963856,0.5542168674698795,0.3253012048192771,0.5542168674698795,0.7228915662650602
sub25,EP09_02,disgust,4+7,36,0,0,85.80184173583984,0.10709594935178757,30.83606719970703,0.8984375,0.7091742753982544,0.38191965222358704,0.7410714030265808,0.90625,0.760869562625885,0.6285714285714286,0.6285714285714286,0.45714285714285713,0.6571428571428571,0.34285714285714286,0.4,0.5714285714285714
sub25,EP10_01,disgust,4+7,76,0,0,85.011962890625,0.08595270663499832,31.899118423461914,1.8916015625,1.2221037149429321,0.3741796910762787,1.34375,3.0390625,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.92,0.9733333333333334
sub25,EP10_10,surprise,R2,98,0,0,84.20793151855469,0.11541931331157684,33.11716079711914,1.5146484375,1.0123764276504517,0.3725334107875824,0.8549107313156128,2.18359375,1.0,1.0,1.0,0.9072164948453608,0.9484536082474226,0.7216494845360825,0.8041237113402062,0.9072164948453608
sub25,EP12_01,surprise,R2,56,0,0,77.27666473388672,0.11546290665864944,27.36263656616211,2.271484375,1.0960344076156616,0.3861860930919647,1.6049107313156128,3.87109375,1.0,1.0,1.0,1.0,1.0,0.8363636363636363,0.9272727272727272,0.9454545454545454
sub25,EP18_04f,disgust,4+7,41,0,0,84.41920471191406,0.10708898305892944,33.162776947021484,1.1591796875,0.881550133228302,0.3661865293979645,1.0379464626312256,0.94140625,0.9797809720039368,0.9,0.9,0.975,0.9,0.45,0.6,0.7
sub26,EP03_10,happiness,R12,86,0,0,96.70542907714844,0.06491649150848389,39.90498352050781,2.02734375,1.4570425748825073,0.4030560553073883,1.6071428060531616,2.7265625,0.9556840062141418,0.611764705882353,0.611764705882353,0.611764705882353,0.611764705882353,0.4,0.4823529411764706,0.5176470588235295
sub26,EP07_28,others,14,41,0,0,96.22358703613281,0.06984881311655045,38.39356231689453,2.7783203125,1.2943025827407837,0.42253416776657104,2.091517925262451,4.1953125,1.0,1.0,1.0,1.0,1.0,0.875,0.95,0.975
sub26,EP07_37,others,14,99,0,0,93.15656280517578,0.1289450079202652,37.92366409301758,3.5048828125,2.4622199535369873,0.40187540650367737,2.359375,4.5078125,0.9721370935440063,0.8571428571428571,0.8571428571428571,1.0,1.0,0.5510204081632653,0.6632653061224489,0.7551020408163265
sub26,EP08_04,others,4+7+12,59,0,0,94.22926330566406,0.057718049734830856,37.48502731323242,2.333984375,1.4919888973236084,0.41285020112991333,1.875,3.22265625,1.0,1.0,1.0,1.0,1.0,0.6724137931034483,0.8448275862068966,0.9137931034482759
sub26,EP09_04,disgust,4+7,61,0,0,95.6271743774414,0.14194098114967346,38.214256286621094,4.369140625,2.4338338375091553,0.4156900942325592,3.4642856121063232,6.36328125,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.8833333333333333,0.9333333333333333
sub26,EP09_09,disgust,4,56,0,0,92.57364654541016,0.09586399048566818,38.5084342956543,1.9443359375,1.3974783420562744,0.4253728687763214,1.8191964626312256,2.21875,1.0,1.0,1.0,1.0,1.0,0.32727272727272727,0.38181818181818183,0.43636363636363634
sub26,EP13_01,others,?,58,0,0,96.16506958007812,0.15238679945468903,39.111385345458984,9.26171875,5.664230823516846,0.4783100187778473,8.662946701049805,11.328125,1.0,1.0,1.0,1.0,1.0,0.7017543859649122,0.8596491228070176,0.9298245614035088
sub26,EP13_02,happiness,R12,85,0,0,95.25342559814453,0.13779893517494202,38.656044006347656,3.2333984375,1.5263557434082031,0.3997744619846344,2.685267925262451,4.109375,1.0,1.0,1.0,1.0,1.0,0.8809523809523809,0.9404761904761905,0.9761904761904762
sub26,EP13_11,disgust,4+9,82,0,0,97.7958755493164,0.5976470708847046,38.19230651855469,5.05859375,3.0944883823394775,0.4266975224018097,3.9642856121063232,7.59375,1.0,1.0,1.0,1.0,1.0,0.7530864197530864,0.9135802469135802,0.9629629629629629
sub26,EP16_01,disgust,4,51,0,0,92.43696594238281,0.48031213879585266,38.82916259765625,6.07421875,3.3401310443878174,0.4506250023841858,4.654017925262451,9.05859375,1.0,1.0,1.0,1.0,1.0,0.74,0.86,0.92
sub26,EP18_44,disgust,4,61,0,0,94.85431671142578,0.1481989026069641,39.186668395996094,2.1044921875,1.6845862865447998,0.4161621034145355,2.091517925262451,2.68359375,0.9749419689178467,0.5166666666666667,0.5166666666666667,1.0,1.0,0.31666666666666665,0.36666666666666664,0.4
sub26,EP18_46,others,17,71,0,0,94.02739715576172,0.08298344910144806,39.168670654296875,1.2412109375,1.0102057456970215,0.40539899468421936,1.0691964626312256,1.48046875,1.0,1.0,1.0,1.0,1.0,0.24285714285714285,0.3,0.6142857142857143
sub26,EP18_47,disgust,4,81,0,0,94.9649887084961,0.09708796441555023,38.682708740234375,1.5380859375,1.1931785345077515,0.4021850526332855,1.390625,1.65234375,0.8615872859954834,0.6375,0.625,1.0,1.0,0.2875,0.3875,0.5
sub26,EP18_49,disgust,4,65,0,0,93.20016479492188,0.22675998508930206,39.73530197143555,1.853515625,1.3062800168991089,0.39788818359375,1.4174107313156128,2.6171875,0.9947313070297241,0.984375,1.0,1.0,1.0,0.546875,0.671875,0.75
sub26,EP18_50,disgust,4,84,0,0,94.21428680419922,0.07137680053710938,38.20619201660156,1.798828125,1.3226609230041504,0.40327325463294983,1.5513392686843872,1.41796875,0.6389793753623962,0.1927710843373494,0.1927710843373494,0.9879518072289156,0.9879518072289156,0.12048192771084337,0.14457831325301204,0.1566265060240964
sub26,EP18_51,disgust,4,61,0,0,94.01791381835938,0.12318374961614609,38.25598907470703,2.8779296875,2.074378728866577,0.4029947817325592,2.2098214626312256,3.91796875,0.950797438621521,0.7333333333333333,0.7333333333333333,1.0,1.0,0.4666666666666667,0.55,0.6166666666666667
